mnemonic,item_code,item_name,confidentiality,item_type,description
RISK,9999,REPORTING DATE (CC;YR;MO;DA),Y,F,Effective 10/24/2011; the FR 2572 information collection was transferred to the Consumer Financial Protection Bureau (CFPB); removing it from the Board's OMB inventory and adding it to the CFPB's under control number 3170-0001 The reporting date (CCYYMMDD) of a series. NOTE: For RCON9999 will not be available in FDR until after 9/30/2005. For 'SURV' and 'SURH'; reported in the DB2 table from a SAS file. Also the definition above is not used in LFD. This item has a common definition in LFD. This 
RISK,B989,SECURITIES PURCHASED UNDER AGREEMENTS TO RESELL,N,F,Report the outstanding amount of: (1) Securities resale agreements; regardless of maturity; if the agreement requires the bank to resell the identical security purchased or a security that meets the definition of substantially the same in the case of a dollar roll. (2) Purchases of participations in pools of securities; regardless of maturity. Report securities purchased under agreements to resell on a gross basis; i.e.; do not net them against securities sold under agreements to repurchase; exc
RISK,C447,HAS CONFIDENTIAL TREATMENT BEEN REQUESTED FOR THIS REPORT?,N,F,Code indicating whether confidential treatment has been requested for this report. 1 = Yes 0 = No NOTE: Reported on the FR Y-7Q (FBOQ) report.
RISK,C490,NAME OF AUTHORIZED OFFICER,N,F,Includes the name of the authorized officer signing the reports. NOTE: Reported on Contact Information for the FFIEC 031 and 041 reports. Reported as confidential for the Call Report. Added to the Y9C &amp; LP 20060930 (MDRM was TEXTC490 for 20060930 reporting period) as confidential item. C and LP began using BHCKC490 and BHCPC490; respectively on the 20061231 report. Added to FR Y-9SP 20061231 using BHSPC490 as confidential item. Added to FR Y-12A 20061231. Printed Name of Senior Officer - Add
RISK,F837,REPORTING STAGE CODE,Y,F,FFIEC 101 (AAXXF837) REPORTING STAGE CODE 1 = Respondent in parallel run 2 = Respondent in transitional floor 1 - applicable until 20140331 3 = Respondent in transitional floor 2 - applicable until 20140331 4 = Respondent in transitional floor 3 - applicable until 20140331 5 = Respondent in ongoing compliance - applicable until 20140331 6 = Respondent has completed its parallel run - beginning 20140630 7 = Respondent in preparallel run - beginning 20140331 8 = Respondent that does not calculate 
RISK,F838,REPORTING ENTITY CODE,Y,F,FFIEC 101 1 - Consolidated Bank 2 - Subsidiary of a Bank and the Consolidated Bank also files the FFIEC 101 3 - Subsidiary of a Bank and the Consolidated Bank does not file the FFIEC 101 4 - Top Tier Holding Company 5 - Lower Tier Holding Company and a Higher Tier also files the FFIEC 101 6 - Lower Tier Holding Company and no Higher Tier files the FFIEC 101 7 - Savings Association 8 - Savings and Loan Holding Company (beginning 20150331) 9 - Institution subject to the supplementary leverage rati
RISK,FC52,DOES ITEM 5 (TOTAL EXPOSURES) REPRESENT AN AVERAGE VALUE OVER THE REPORTING PERIOD?,N,F,0=No; 1=Yes
RISK,G506,TOTAL ASSETS MEASURED AT FAIR VALUE ON A RECURRING BASIS - LEVEL 3 FAIR VALUE MEASUREMENTS,N,F,Report the sum of items G477; G482; G487; G492; G496; G501; F242; and G804. FFIEC 031 Schedule RC-Q Line Item 7. col. E. FFIEC 041 Schedule RC-Q Line Item 7. col. E. SVGL - For each Level (1; 2; or 3) and for the total before netting; the EFS software will compute this line as the sum of the corresponding amounts reported or computed for each asset category; as follows: FV43 = FV113 + FV133 + FV153 + FV213 + FV243 + FV263 + FV313 Beginning 20110331 Reported on Schedule Q for the FFIEC 002 report
RISK,H321,AUTHORIZED SIGNATURE,N,F,Effective 10/24/2011; the FR 2572 information collection was transferred to the Consumer Financial Protection Bureau (CFPB); removing it from the Board's OMB inventory and adding it to the CFPB's under control number 3170-0001 Authorized signature of the person filling out the report form. The Authorized Signature field is a technical processing item - no data item will stored in FDR. FBOQ Notes: Signature of Officer This is the signature field. It will not be collected or stored in FDR. FHMB No
RISK,J196,DATE OF SIGNATURE,N,F,Date of Signature of Senior Officer FORMAT -- MM/DD/CCYY ESOPJ196 will be collected at the Reserve Bank. ESOPJ196 will not be added to the Board FDR ESOP database tables.
RISK,J458,OTHER UNUSED COMMITMENTS: LOANS TO FINANCIAL INSTITUTIONS,N,F,Report the unused portions of commitments to extend credit to financial institutions; i.e.; commitments that; when funded; would be reportable either as loans to depository institutions in Schedule RC-C; part I; item 2; 'Loans to depository institutions and acceptances of other banks;' or as loans to nondepository financial institutions in Schedule RC-C; part I; item 9.a; 'Loans to nondepository financial institutions.' NOTES: Y-9C Schedule HC-L Item 1.e.(2) FR Y-15 - (2012-12-31) Item pulled fr
RISK,JA22,Equity securities with readily determinable fair values not held for trading,N,F,
RISK,KW01,TOTAL OFF-BALANCE SHEET EXPOSURES,N,F,
RISK,KW46,Securities traded in the last four quarters: Securities issued by public sector entities,N,F,
RISK,KW48,Securities traded in the last four quarters: Other fixed income securities,N,F,
RISK,KW50,Securities traded in the last four quarters: Listed equities,N,F,
RISK,KW52,Securities traded in the last four quarters: Other securities,N,F,
RISK,KW54,Foreign derivative claims on an ultimate-risk basis,N,F,
RISK,KW55,Total cross-jurisdictional claims (sum of 1 and M1),N,F,
RISK,KW56,Foreign derivative liabilities on an immediate-counterparty basis,N,F,
RISK,KW57,Consolidated foreign liabilities on an immediate-counterparty basis excluding derivative liabilities,N,F,
RISK,KY38,IS A LETTER JUSTIFYING THIS REQUEST BEING PROVIDED ALONG WITH THE REPORT OR HAS A LETTER JUSTIFYING THIS REQUEST BEEN PROVIDED SEPARATELY?,N,F,
RISK,KY47,TOTAL NONBANK ASSETS,N,F,
RISK,KY49,CROSS-JURISDICTIONAL ACTIVITY,N,F,
RISK,KY50,TOTAL CROSS-JURISDICTIONAL LIABILITIES (SUM OF M3 AND M4),N,F,
RISK,KY51,Trading volume,N,F,RISO: The sum of items M5(a) through M5(d). RISI: The sum of items M5(a) through M5(d). RISK: The sum of items M5(a) through M5(d).
RISK,M334,ON-BALANCE SHEET ITEMS: SECURITIES FINANCING TRANSACTIONS: SECURITIES FINANCING TRANSACTIONS; GROSS,Y,F,Report the value of all securities financing transactions included in item 1(a) without GAAP netting.
RISK,M335,ON-BALANCE SHEET ITEMS: SECURITIES FINANCING TRANSACTIONS: SECURITIES RECEIVED AS COLLATERAL IN SECURITIES LENDING,Y,F,Report the amount of securities received as collateral in principal securities lending transactions.
RISK,M336,ON-BALANCE SHEET ITEMS: SECURITIES FINANCING TRANSACTIONS: CASH COLLATERAL RECEIVED IN CONDUIT SECURITIES LENDING TRANSACTIONS,Y,F,Report the cash collateral received in conduit securities lending transactions.
RISK,M337,ON-BALANCE SHEET ITEMS: DERIVATIVES: DERIVATIVE EXPOSURES WITH A NET POSITIVE FAIR VALUE,Y,F,Report the sum of net positive fair value derivative exposures netted in accordance with GAAP netting rules (i.e.; designated; legally enforceable; netting sets or groups). Include collateral held only if it is within the master netting agreement.
RISK,M338,ON-BALANCE SHEET ITEMS: DERIVATIVES: CASH COLLATERAL NETTED AGAINST THE DERIVATIVE EXPOSURES IN ITEM 1.C.(1),Y,F,Report the amount of cash collateral that was netted against derivative exposures in item 1(c)(1).
RISK,M339,DERIVATIVES AND OFF-BALANCE SHEET ITEMS: POTENTIAL FUTURE EXPOSURE OF DERIVATIVE CONTRACTS,Y,F,Report the potential future exposure amount for each derivative contract to which the banking organization is a counterparty (or each single-product netting set of such transactions). This would be calculated in accordance with section 32(c)(5)(ii) and (c)(6) as applicable.
RISK,M340,DERIVATIVES AND OFF-BALANCE SHEET ITEMS: CREDIT DERIVATIVES: NOTIONAL AMOUNT OF CREDIT DERIVATIVES SOLD,N,F,Provide the total notional amount of credit derivatives sold.
RISK,M341,DERIVATIVES AND OFF-BALANCE SHEET ITEMS: CREDIT DERIVATIVES: CREDIT DERIVATIVES SOLD NET OF RELATED CREDIT PROTECTION BOUGHT,Y,F,Credit derivatives sold net of related credit protection bought. Only net out the protection bought if it is for the same reference entity. If the protection bought is larger than the amount sold; only deduct the amount sold.
RISK,M342,DERIVATIVES AND OFF-BALANCE SHEET ITEMS: NOTIONAL AMOUNT OF OFF-BALANCE-SHEET ITEMS WITH A 0% CREDIT CONVERSION FACTOR (CCF),Y,F,Report off-balance sheet items that would be assigned a 0% credit conversion factor as defined in the standardized approach to credit risk in the Basel II framework. That is; commitments that are unconditionally cancellable at any time by the bank without prior notice (UCC); or that effectively provide for automatic cancellation due to deterioration in a borrower's creditworthiness (see paragraph 83 and footnote 33 of the Basel II framework; www.bis.org/publ/bcbs128.pdf). Note that items 2(c)(1)
RISK,M343,DERIVATIVES AND OFF-BALANCE SHEET ITEMS: NOTIONAL AMOUNT OF OFF-BALANCE-SHEET ITEMS WITH A 0% CREDIT CONVERSION FACTOR (CCF): UNCONDITIONALLY CANCELLABLE CREDIT CARD COMMITMENTS,Y,F,Report credit card commitments that are unconditionally cancellable at any time by the bank without prior notice (UCC) that would receive a 0% CCF under the standardized approach to credit risk. Credit card commitments that effectively provide for automatic cancellation due to deterioration in a borrower's creditworthiness but that are not UCC should not be included in this item.
RISK,M344,DERIVATIVES AND OFF-BALANCE SHEET ITEMS: NOTIONAL AMOUNT OF OFF-BALANCE-SHEET ITEMS WITH A 0% CREDIT CONVERSION FACTOR (CCF): OTHER UNCONDITIONALLY CANCELLABLE COMMITMENTS,Y,F,Report other commitments that are unconditionally cancellable at any time by the bank without prior notice that would receive a 0% CCF under the standardized approach to credit risk. Commitments that effectively provide for automatic cancellation due to deterioration in a borrower's creditworthiness but that are not UCC should not be included in this item.
RISK,M345,HOLDINGS OF SECURITIES ISSUED BY UNAFFILIATED FINANCIAL INSTITUTIONS: COMMERCIAL PAPER,Y,F,Report the total holdings of commercial paper of unaffiliated financial institutions.
RISK,M346,DERIVATIVES AND OFF-BALANCE SHEET ITEMS: NOTIONAL AMOUNT OF OFF-BALANCE-SHEET ITEMS WITH A 50% CCF,Y,F,Report off-balance sheet items that would be assigned a 50% credit conversion factor as defined in the standardized approach to credit risk (see paragraphs 83; 84(ii) and 84(iii) of the Basel II framework). This includes liquidity facilities and other commitments to securitizations incorporating the changes according to the Enhancements. That is; the CCF for all eligible liquidity facilities in the securitization framework is 50% regardless of the maturity. Off-balance sheet (OBS) exposures to o
RISK,M347,DERIVATIVES AND OFF-BALANCE SHEET ITEMS: NOTIONAL AMOUNT OF OFF-BALANCE-SHEET ITEMS WITH A 100% CCF,Y,F,Report off-balance sheet items that would be assigned a 100% credit conversion factor as defined in the standardized approach to credit risk (see paragraphs 83(i); 83 (ii); 84 and 84(i) of the Basel II framework). This includes liquidity facilities and other commitments to securitizations incorporating the changes according to the Enhancements. OBS exposures to originated securitizations should be included only if the securitizations have met the accounting criteria for derecognition (to avoid d
RISK,M348,DERIVATIVES AND OFF-BALANCE-SHEET ITEMS: TOTAL OFF-BALANCE SHEET ITEMS (SUM OF ITEMS 2.A; 2.C; AND 2.D THROUGH 2.F; MINUS 0.9 TIMES THE SUM OF ITEMS 2.C.(1) AND 2.C.(2)),Y,F,Report the sum of items 2(a); 2(b); 2(c); 2(d); 2(e); and 2(f); minus 0.9 times the sum of items 2(c)(1) and 2(c)(2).
RISK,M349,REGULATORY ADJUSTMENTS,Y,F,Report the amount of regulatory adjustments from Tier 1 as reported in the Basel III NPR. These are the adjustments to Tier 1 capital (which include deductions made to common equity tier 1 capital) under the fully phased-in Basel III framework.
RISK,M350,TOTAL EXPOSURES (SUM OF ITEMS 1.A AND 2.G; MINUS ITEM 3),N,F,Report the sum of items 1(a) and 2(g); minus item 3.
RISK,M351,FUNDS DEPOSITED WITH OR LENT TO UNAFFILIATED FINANCIAL INSTITUTIONS,Y,F,Report all funds deposited with or lent to other financial institutions (i.e. financial institutions other than the reporting group). Lending should include all forms of term/revolving lending to financial institutions
RISK,M352,HOLDINGS OF SECURITIES ISSUED BY UNAFFILIATED FINANCIAL INSTITUTIONS: SECURED DEBT SECURITIES,Y,F,Report the total holdings of secured debt securities (e.g. covered bonds).
RISK,M353,HOLDINGS OF SECURITIES ISSUED BY UNAFFILIATED FINANCIAL INSTITUTIONS: SENIOR UNSECURED DEBT SECURITIES,Y,F,Report the total holdings of senior unsecured debt securities.
RISK,M354,HOLDINGS OF SECURITIES ISSUED BY UNAFFILIATED FINANCIAL INSTITUTIONS: SUBORDINATED DEBT SECURITIES,Y,F,Report the total holdings of subordinated debt securities
RISK,M355,HOLDINGS OF SECURITIES ISSUED BY UNAFFILIATED FINANCIAL INSTITUTIONS: CERTIFICATES OF DEPOSIT,Y,F,Report the total holdings of Certificates of deposit
RISK,M356,HOLDINGS OF SECURITIES ISSUED BY UNAFFILIATED FINANCIAL INSTITUTIONS: STOCK (INCLUDING PAR AND SURPLUS OF COMMON AND PREFERRED SHARES),Y,F,Report total equity holdings including common and preferred shares.
RISK,M357,HOLDINGS OF SECURITIES ISSUED BY UNAFFILIATED FINANCIAL INSTITUTIONS: OFFSETTING SHORT POSITIONS IN RELATION TO THE SPECIFIC STOCK HOLDINGS INCLUDED IN ITEM 3.F,Y,F,Report the total offsetting short positions held against the stock holdings included in item 3(f).
RISK,M358,NET POSITIVE CURRENT EXPOSURE OF SECURITIES FINANCING TRANSACTIONS WITH UNAFFILIATED FINANCIAL INSTITUTIONS,Y,F,This item should include the following: (a) Net positive reverse repo exposure; where the value of the cash provided exceeds the fair value of the repoed securities held. (b) Net positive repo exposure; where the fair value of the repoed securities provided exceeds the value of the cash held. (c) Net positive securities lending exposure; where the fair value of securities lent exceeds the value of cash collateral taken (or the fair value of non-cash collateral taken). (d) Net positive securities
RISK,M359,OVER-THE-COUNTER (OTC) DERIVATIVES WITH UNAFFILIATED FINANCIAL INSTITUTIONS THAT HAVE A NET POSITIVE FAIR VALUE: NET POSITIVE FAIR VALUE (INCLUDE COLLATERAL HELD IF IT IS WITHIN THE MASTER NETTING AGREEMENT),Y,F,Report the sum of net positive fair value OTC derivative exposures netted in accordance with GAAP netting rules (i.e. designated; legally enforceable; netting sets or groups). All netting sets with a positive value should be included here. Netting sets where the net result is negative should be captured in item 9(a). Include collateral held only if it is within the master netting agreement. For more information on netting; refer to ASC Subtopic 210-20; Balance Sheet - Offsetting; and the FR Y-9C
RISK,M360,OVER-THE-COUNTER (OTC) DERIVATIVES WITH UNAFFILIATED FINANCIAL INSTITUTIONS THAT HAVE A NET POSITIVE FAIR VALUE: POTENTIAL FUTURE EXPOSURE,Y,F,Report the amount of the potential future exposure; calculated using the current exposure method; for the derivatives included in item 5(a). Include the PFE for any netting sets with a fair value of zero.
RISK,M361,OVER-THE-COUNTER (OTC) DERIVATIVES WITH UNAFFILIATED FINANCIAL INSTITUTIONS THAT HAVE A NET POSITIVE FAIR VALUE: FAIR VALUE OF COLLATERAL THAT IS HELD OUTSIDE OF THE MASTER NETTING AGREEMENTS,Y,F,Report the fair value of collateral held in relation to the positive OTC contracts reported in item 5(a) that is not under a legally enforceable Credit Support Annex (CSA). Do not net against collateral provided; unless it is legally nettable.
RISK,M362,TOTAL INTRA-FINANCIAL SYSTEM ASSETS (SUM OF ITEMS 1 THROUGH 3.F; 4; 5.A AND 5.B MINUS ITEM 3.G),N,F,Report the sum of items 1 through 3(f); 4; 5(a) and 5(b) minus item 3(g).
RISK,M363,DEPOSITS DUE TO UNAFFILIATED FINANCIAL INSTITUTIONS (INCLUDING UNDRAWN COMMITTED LINES): DEPOSITS DUE TO DEPOSITORY INSTITUTIONS,Y,F,Report the total of all funds deposited by banks
RISK,M364,DEPOSITS DUE TO UNAFFILIATED FINANCIAL INSTITUTIONS (INCLUDING UNDRAWN COMMITTED LINES): DEPOSITS DUE TO NON-DEPOSITORY FINANCIAL INSTITUTIONS,Y,F,Report the total of all funds deposited by non-bank financial institutions.
RISK,M365,DEPOSITS DUE TO UNAFFILIATED FINANCIAL INSTITUTIONS (INCLUDING UNDRAWN COMMITTED LINES): UNDRAWN COMMITTED LINES OBTAINED FROM UNAFFILIATED FINANCIAL INSTITUTIONS,Y,F,Report the nominal value of all undrawn committed lines obtained from other financial institutions
RISK,M366,NET NEGATIVE CURRENT EXPOSURE OF SECURITIES FINANCING TRANSACTIONS WITH UNAFFILIATED FINANCIAL INSTITUTIONS,Y,F,This item should include the following: (a) Net negative repo exposure; where the value of the cash taken exceeds the fair value of the repoed securities provided. (b) Net negative reverse repo exposure; where the fair value of repoed securities held exceeds the cash provided. (c) Net negative securities lending exposure; where the value of cash collateral taken (or the fair value of non-cash collateral taken) exceeds the fair value of securities lent. (d) Net negative securities borrowing expos
RISK,M367,OTC DERIVATIVES WITH UNAFFILIATED FINANCIAL INSTITUTIONS THAT HAVE A NET NEGATIVE FAIR VALUE: NET NEGATIVE FAIR VALUE (INCLUDE COLLATERAL PROVIDED IF IT IS WITHIN THE MASTER NETTING AGREEMENT),Y,F,Report the sum of net fair value OTC derivative liabilities netted in accordance with GAAP netting rules (i.e. designated; legally enforceable; netting sets or groups). All netting sets with a negative value should be included here. Netting sets where the net result is positive should be captured in item 5(a). Include collateral provided only if it is within the master netting agreement. For more information on netting; refer to ASC Subtopic 210-20; Balance Sheet - Offsetting; and the FR Y-9C Gl
RISK,M368,OTC DERIVATIVES WITH UNAFFILIATED FINANCIAL INSTITUTIONS THAT HAVE A NET NEGATIVE FAIR VALUE: POTENTIAL FUTURE EXPOSURE,Y,F,Report the amount of the potential future exposure; calculated using the current exposure method; for the derivatives included in item 9(a).
RISK,M369,OTC DERIVATIVES WITH UNAFFILIATED FINANCIAL INSTITUTIONS THAT HAVE A NET NEGATIVE FAIR VALUE: FAIR VALUE OF COLLATERAL THAT IS PROVIDED OUTSIDE OF THE MASTER NETTING AGREEMENTS,Y,F,Report the fair value of collateral posted in relation to the negative OTC contracts reported in item 9(a) that is not under a legally enforceable Credit Support Annex (CSA). Do not net against collateral taken; unless it is legally nettable.
RISK,M370,TOTAL INTRA-FINANCIAL SYSTEM LIABILITIES,N,F,the sum of items 7.a; 7.b; 8; 9; 10; 11.a; and 11.b
RISK,M371,SECURED DEBT SECURITIES,Y,F,Report the value of all secured debt securities issued (e.g.; covered bonds).
RISK,M372,SENIOR UNSECURED DEBT SECURITIES,Y,F,Report the value of all senior unsecured debt securities issued as defined in FR Y-9C Schedule HC.
RISK,M373,SUBORDINATED DEBT SECURITIES,N,F,Report the value of all subordinated debt securities issued.
RISK,M374,CERTIFICATES OF DEPOSIT,Y,F,Report the value of all certificates of deposit issued.
RISK,M375,EQUITY MARKET CAPITALIZATION,Y,F,Report the value of all common and preferred stock (par value plus related surplus); and retained earnings.
RISK,M376,TOTAL SECURITIES ISSUED,N,F,the sum of items 13; 14; 15; 16; 17 ;18; 19
RISK,M377,PAYMENTS MADE IN THE REPORTING YEAR: AUSTRALIAN DOLLARS (AUD),Y,F,Report the total value of all payments made in Australian dollars (AUD) over the reporting period.
RISK,M378,PAYMENTS MADE IN THE REPORTING YEAR: BRAZILIAN REAL (BRL),Y,F,Report the total value of all payments made in Brazilian real (BRL) over the reporting period.
RISK,M379,PAYMENTS MADE IN THE REPORTING YEAR: CANADIAN DOLLARS (CAD),Y,F,Report the total value of all payments made in Canadian dollars (CAD) over the reporting period.
RISK,M380,PAYMENTS MADE IN THE REPORTING YEAR: SWISS FRANCS (CHF),Y,F,Report the total value of all payments made in Swiss francs (CHF) over the reporting period.
RISK,M381,PAYMENTS MADE IN THE REPORTING YEAR: CHINESE YUAN (CNY),Y,F,Report the total value of all payments made in Chinese yuan (CNY) over the reporting period.
RISK,M382,PAYMENTS MADE IN THE REPORTING YEAR: EUROS (EUR),Y,F,Report the total value of all payments made in euros (EUR) over the reporting period.
RISK,M383,PAYMENTS MADE IN THE REPORTING YEAR: POUND STERLING (GBP),Y,F,Report the total value of all payments made in pound sterling (GBP) over the reporting period.
RISK,M384,PAYMENTS MADE IN THE REPORTING YEAR: HONG KONG DOLLARS (HKD),Y,F,Report the total value of all payments made in Hong Kong dollars (HKD) over the reporting period.
RISK,M385,PAYMENTS MADE IN THE REPORTING YEAR: INDIAN RUPEE (INR),Y,F,Report the total value of all payments made in Indian rupee (INR) over the reporting period.
RISK,M386,PAYMENTS MADE IN THE REPORTING YEAR: JAPANESE YEN (JPY),Y,F,Report the total value of all payments made in Japanese yen (JPY) over the reporting period.
RISK,M387,PAYMENTS MADE IN THE REPORTING YEAR: SWEDISH KRONA (SEK),Y,F,Report the total value of all payments made in Swedish krona (SEK) over the reporting period.
RISK,M388,PAYMENTS MADE IN THE REPORTING YEAR: UNITED STATES DOLLARS (USD),Y,F,Report the total value of all payments made in United States dollars (USD) over the reporting period.
RISK,M389,PAYMENTS MADE IN THE REPORTING YEAR: ALL CURRENCIES NOT LISTED ABOVE,Y,F,Report the total value of all payments made all currencies not listed in items 1(a) through 1(l) over the reporting period. The yearly aggregates for each currency should be converted to U.S. dollars using yearly average exchange rates.
RISK,M390,TOTAL PAYMENTS ACTIVITY (SUM OF ITEMS 1.A THROUGH 1.M),N,F,FR Y-15: Report the sum of items 1(a) through 1(m). 2012-12-31 value includes the 'All currencies not listed above'. Starting with the 2013-12-31 report; 'All currencies not listed above' is excluded from the sum of Total Payment Activity.
RISK,M405,VALUE OF ASSETS HELD AS A CUSTODIAN ON BEHALF OF CUSTOMERS,N,F,Report the value of all assets that the banking organization holds as a custodian on behalf of customers; including other financial firms (i.e. financial institutions other than the reporting group). Do not include any assets under management or assets under administration which are not also classified as assets under custody. For the purposes of this report; a custodian is defined as a bank or other organization that manages or administers the custody or safekeeping of stock certificates; debt 
RISK,M406,EQUITY UNDERWRITING ACTIVITY,Y,F,Report the total value of all types of underwritten equity instruments; excluding transactions with subsidiaries and/or affiliates and self-led transactions. This includes all types of equity market transactions such as initial public offerings; additional offerings of common stocks; units; depositary receipts (e.g.; American depository receipts (ADRs) and Global depository receipts (GDRs)); and rights offerings. Also include equity-linked transactions such as convertible bonds; convertible pref
RISK,M407,DEBT UNDERWRITING ACTIVITY,Y,F,Report the total value of all types of underwritten debt instruments underwritten; excluding intra-group or self-led transactions. This includes all types of underwriting transactions relating to debt securities. The value should include both secured debt instruments (e.g.; covered bonds; asset-backed security (ABS) transactions; etc.) and unsecured debt instruments. Include all types of transactions at all maturities. Do not differentiate transactions between front-end; back-end; and best-effor
RISK,M408,TOTAL UNDERWRITING ACTIVITY,N,F,Report the sum of items 4 and 5.
RISK,M409,OTC DERIVATIVES CLEARED THROUGH A CENTRAL COUNTERPARTY,Y,F,Report the notional amount outstanding of OTC derivative positions which were cleared through a central counterparty. Include all types of risk categories and instruments (e.g.; foreign exchange; interest rate; equity; commodities; CDS and unallocated). For more information on derivatives; refer to ASC Topic 815; Derivatives; and the FR Y-9C Glossary entry for 'derivative contracts.'
RISK,M410,OTC DERIVATIVES SETTLED BILATERALLY,Y,F,Report the notional amount outstanding of OTC derivative positions which were settled bilaterally (i.e.; without the use of a central counterparty). Include all types of risk categories and instruments (e.g.; foreign exchange; interest rate; equity; commodities; CDS and unallocated). For more information on derivatives; refer to ASC Topic 815; Derivatives; and the FR Y-9C Glossary entry for 'derivative contracts.'
RISK,M411,TOTAL NOTIONAL AMOUNT OF DERIVATIVE CONTRACTS,N,F,the sum of items 1 and 2
RISK,M412,TRADING SECURITIES,Y,F,Report the value of all securities classified as held for trading. Securities that are intended to be held principally for the purpose of selling them in the near term should be classified as trading assets. Trading activity includes active and frequent buying and selling of securities for the purpose of generating profits on short-term fluctuations in price. All values reported should be at the reporting date and provided on a gross long basis (i.e.; short positions should not be netted against
RISK,M413,TRADING SECURITIES: SECURITIES IN ITEM 4 FOR WHICH THE FAIR VALUE OPTION IS ELECTED,Y,F,Report the value of all securities for which the fair value option is elected. Institutions may elect to report securities at fair value in accordance with FASB ASC Subtopic 825-10; Financial Instruments - Overall (formerly FASB Statement No. 159; The Fair Value Option for Financial Assets and Financial Liabilities). In general; the fair value option may be elected for an individual security only when it is first recognized and the election is irrevocable. All values reported should be at the re
RISK,M414,VALUE OF TRADING AND AFS SECURITIES (SUM OF ITEMS 4 AND 5),Y,F,Report the sum of items 4 through 6.
RISK,M415,TOTAL STOCK OF LEVEL 1 ASSETS,Y,F,Report the total stock of Level 1 assets as provided in the 'LCR' worksheet of the Basel III implementation monitoring reporting template. For more information on Level 1 assets; refer to Instructions for Basel III implementation monitoring; http://www.bis.org/bcbs/qis/biiiimplmoninstr.pdf.
RISK,M416,TOTAL STOCK OF LEVEL 1 ASSETS: SECURITIES IN ITEM 7 THAT ARE TRADING OR AFS SECURITIES,Y,F,Report the amount of Level 1 assets that are designated as held for trading; available for sale; or FVO. This value should be a subset of item 8.
RISK,M417,TOTAL STOCK OF LEVEL 2 ASSETS,Y,F,Report the total stock of Level 2 assets as provided in the 'LCR' worksheet of the Basel III implementation monitoring reporting template. For more information on Level 2 assets; refer to Instructions for Basel III implementation monitoring; http://www.bis.org/bcbs/qis/biiiimplmoninstr.pdf.
RISK,M418,TOTAL STOCK OF LEVEL 2 ASSETS: SECURITIES IN ITEM 8 THAT ARE TRADING OR AFS SECURITIES,Y,F,Report the amount of Level 2 assets that are designated as held for trading; available for sale; or FVO. This value should be a subset of item 10.
RISK,M419,ADJUSTMENT TO STOCK OF HIGH QUALITY LIQUID ASSETS (HQLA) DUE TO CAP ON LEVEL 2 ASSETS,Y,F,Report the adjustment to the stock of high quality liquid assets due to the cap on Level 2 assets as provided in the 'LCR' worksheet of the Basel III implementation monitoring reporting template. For more information on the adjustment to stock of HQLA due to the cap on Level 2 assets; refer to Instructions for Basel III implementation monitoring; http://www.bis.org/bcbs/qis/biiiimplmoninstr.pdf.
RISK,M420,ADJUSTMENT TO STOCK OF HIGH QUALITY LIQUID ASSETS (HQLA) DUE TO CAP ON LEVEL 2 ASSETS: AMOUNT OF ITEM 9 ATTRIBUTABLE TO TRADING AND AFS SECURITIES,Y,F,This item is calculated by first taking item 12 and dividing it by the sum of items 8 and 10. This value should then be multiplied by the sum of items 9 and 11.
RISK,M421,TOTAL VALUE OF TRADING AND AFS SECURITIES LESS HQLA (ITEM 6 MINUS ITEM 9.A),Y,F,Report the value of item 7 minus item 13.
RISK,M422,TOTAL FOREIGN CLAIMS ON AN ULTIMATE RISK BASIS,N,F,Report the value of all claims over all sectors that; on an ultimate-risk basis; are cross-border claims or foreign-office claims on local residents. (See FFIEC 009; Schedule 1; Columns 15 through 20; and FFIEC 019 Column 6). For definitions; refer to the instructions for preparation of the FFIEC 009.
RISK,M423,FOREIGN LIABILITIES (EXCLUDING LOCAL LIABILITIES IN LOCAL CURRENCY),Y,F,Report the sum of all foreign-office liabilities in non-local currency; all U.S. dollar liabilities to foreign-residents; and all foreign currency liabilities to foreigners. (See FFIEC 009; Schedule 1a; Column 1; TIC BL-1; Column 7; and; TIC BQ-2; Columns 1 and 2.) For definitions; refer to the instructions for preparation of the FFIEC 009 and the Treasury International Capital (TIC) B Reports.
RISK,M424,FOREIGN LIABILITIES (EXCLUDING LOCAL LIABILITIES IN LOCAL CURRENCY): ANY FOREIGN LIABILITIES TO RELATED OFFICES INCLUDED IN ITEM 2,Y,F,Report the value of any liabilities included in item 2 that are to the banking organization's own foreign offices. (See TIC BL-1; Column 8; and the values reported in TIC B-2; Columns 1 and 2.)
RISK,M425,LOCAL LIABILITIES IN LOCAL CURRENCY,Y,F,Report the value of all foreign-office liabilities in local currency. (See FFIEC 009; Schedule 1a; Column 2.) For definitions; refer to the instructions for the preparation of the FFIEC 009.
RISK,M426,TOTAL CROSS-JURISDICTIONAL LIABILITIES (SUM OF ITEMS 2 AND 3; MINUS ITEM 2.A),N,F,Report the sum of items 2 and 4 minus item 3.
RISK,M427,RETAIL FUNDING,Y,F,Report total deposits less the sum of (i) deposits from banks; (ii) deposits from central banks; and (iii) certificates of deposit not held by retail customers or small businesses.
RISK,M428,TOTAL NET REVENUE,N,F,Report total net revenue; which is defined as gross revenue minus the interest expense.
